scenario_index,start,destination,preference,time_budget,solver,reward,optimal_reward,optimality_gap_percent,travel_minutes,study_minutes,total_minutes,visited_count,feasible,study_plan,deadline_slack_minutes,direct_travel_minutes,walking_detour_minutes,walking_detour_percent,runtime_ms,runtime_mean_ms,runtime_p95_ms,runtime_std_ms,timing_repeats,order_seed,route
109,Rodin College House,Annenberg School of Communication,Collaborative,45.0,exact_dynamic_programming,10.8,10.8,0.0,7.6843,20.0,27.6843,1,True,True,17.3157,7.2661,0.4182,5.7555,0.1436,0.144,0.1462,0.001,10,2026,Rodin College House -> Huntsman Hall -> Annenberg School of Communication
109,Rodin College House,Annenberg School of Communication,Collaborative,45.0,greedy_reward_per_minute,10.8,10.8,0.0,7.6843,20.0,27.6843,1,True,True,17.3157,7.2661,0.4182,5.7555,0.0095,0.0095,0.0098,0.0002,10,2026,Rodin College House -> Huntsman Hall -> Annenberg School of Communication
109,Rodin College House,Annenberg School of Communication,Collaborative,45.0,nearest,10.8,10.8,0.0,7.6843,20.0,27.6843,1,True,True,17.3157,7.2661,0.4182,5.7555,0.0072,0.0072,0.0075,0.0002,10,2026,Rodin College House -> Huntsman Hall -> Annenberg School of Communication
110,Rodin College House,Annenberg School of Communication,Collaborative,60.0,exact_dynamic_programming,21.4,21.4,0.0,15.4065,40.0,55.4065,2,True,True,4.5935,7.2661,8.1404,112.0326,0.1595,0.1604,0.1673,0.0027,10,2026,Rodin College House -> Huntsman Hall -> Houston Hall -> Annenberg School of Communication
110,Rodin College House,Annenberg School of Communication,Collaborative,60.0,greedy_reward_per_minute,21.4,21.4,0.0,15.4065,40.0,55.4065,2,True,True,4.5935,7.2661,8.1404,112.0326,0.0129,0.0129,0.0134,0.0003,10,2026,Rodin College House -> Huntsman Hall -> Houston Hall -> Annenberg School of Communication
110,Rodin College House,Annenberg School of Communication,Collaborative,60.0,nearest,17.8,21.4,16.8224,11.3265,45.0,56.3265,2,True,True,3.6735,7.2661,4.0604,55.8814,0.009,0.009,0.0093,0.0002,10,2026,Rodin College House -> Huntsman Hall -> Van Pelt Library -> Annenberg School of Communication
111,Rodin College House,Annenberg School of Communication,Collaborative,90.0,exact_dynamic_programming,30.4,30.4,0.0,20.8413,60.0,80.8413,3,True,True,9.1587,7.2661,13.5752,186.8292,0.2608,0.2613,0.2663,0.0025,10,2026,Rodin College House -> Huntsman Hall -> Levine Hall -> Houston Hall -> Annenberg School of Communication
111,Rodin College House,Annenberg School of Communication,Collaborative,90.0,greedy_reward_per_minute,30.4,30.4,0.0,21.5522,60.0,81.5522,3,True,True,8.4478,7.2661,14.2861,196.613,0.0166,0.0166,0.0171,0.0002,10,2026,Rodin College House -> Huntsman Hall -> Houston Hall -> Levine Hall -> Annenberg School of Communication
111,Rodin College House,Annenberg School of Communication,Collaborative,90.0,nearest,22.6,30.4,25.6579,14.7473,70.0,84.7473,3,True,True,5.2527,7.2661,7.4812,102.9603,0.0107,0.0107,0.011,0.0002,10,2026,Rodin College House -> Huntsman Hall -> Van Pelt Library -> Fisher Fine Arts Library -> Annenberg School of Communication
112,Rodin College House,Annenberg School of Communication,Coffee nearby,45.0,exact_dynamic_programming,10.6,10.6,0.0,13.202,20.0,33.202,1,True,True,11.798,7.2661,5.9359,81.6931,0.1462,0.1461,0.1522,0.0029,10,2026,Rodin College House -> Houston Hall -> Annenberg School of Communication
112,Rodin College House,Annenberg School of Communication,Coffee nearby,45.0,greedy_reward_per_minute,8.8,10.6,16.9811,7.6843,20.0,27.6843,1,True,True,17.3157,7.2661,0.4182,5.7555,0.0093,0.0094,0.0098,0.0003,10,2026,Rodin College House -> Huntsman Hall -> Annenberg School of Communication
112,Rodin College House,Annenberg School of Communication,Coffee nearby,45.0,nearest,8.8,10.6,16.9811,7.6843,20.0,27.6843,1,True,True,17.3157,7.2661,0.4182,5.7555,0.0069,0.0069,0.0071,0.0001,10,2026,Rodin College House -> Huntsman Hall -> Annenberg School of Communication
113,Rodin College House,Annenberg School of Communication,Coffee nearby,60.0,exact_dynamic_programming,19.4,19.4,0.0,15.4065,40.0,55.4065,2,True,True,4.5935,7.2661,8.1404,112.0326,0.166,0.1797,0.2257,0.0251,10,2026,Rodin College House -> Huntsman Hall -> Houston Hall -> Annenberg School of Communication
113,Rodin College House,Annenberg School of Communication,Coffee nearby,60.0,greedy_reward_per_minute,19.4,19.4,0.0,15.4065,40.0,55.4065,2,True,True,4.5935,7.2661,8.1404,112.0326,0.0129,0.0136,0.0202,0.0023,10,2026,Rodin College House -> Huntsman Hall -> Houston Hall -> Annenberg School of Communication
113,Rodin College House,Annenberg School of Communication,Coffee nearby,60.0,nearest,15.8,19.4,18.5567,11.3265,45.0,56.3265,2,True,True,3.6735,7.2661,4.0604,55.8814,0.0092,0.0094,0.0099,0.0003,10,2026,Rodin College House -> Huntsman Hall -> Van Pelt Library -> Annenberg School of Communication
114,Rodin College House,Annenberg School of Communication,Coffee nearby,90.0,exact_dynamic_programming,26.4,26.4,0.0,20.8413,60.0,80.8413,3,True,True,9.1587,7.2661,13.5752,186.8292,0.2617,0.2623,0.2656,0.0014,10,2026,Rodin College House -> Huntsman Hall -> Levine Hall -> Houston Hall -> Annenberg School of Communication
114,Rodin College House,Annenberg School of Communication,Coffee nearby,90.0,greedy_reward_per_minute,26.4,26.4,0.0,16.0519,65.0,81.0519,3,True,True,8.9481,7.2661,8.7858,120.9149,0.0166,0.0167,0.0169,0.0001,10,2026,Rodin College House -> Huntsman Hall -> Houston Hall -> Van Pelt Library -> Annenberg School of Communication
114,Rodin College House,Annenberg School of Communication,Coffee nearby,90.0,nearest,20.6,26.4,21.9697,14.7473,70.0,84.7473,3,True,True,5.2527,7.2661,7.4812,102.9603,0.0108,0.0108,0.0111,0.0001,10,2026,Rodin College House -> Huntsman Hall -> Van Pelt Library -> Fisher Fine Arts Library -> Annenberg School of Communication
115,Rodin College House,Annenberg School of Communication,Power outlets,45.0,exact_dynamic_programming,11.0,11.0,0.0,10.2031,25.0,35.2031,1,True,True,9.7969,7.2661,2.937,40.4206,0.1439,0.1441,0.148,0.0016,10,2026,Rodin College House -> Van Pelt Library -> Annenberg School of Communication
115,Rodin College House,Annenberg School of Communication,Power outlets,45.0,greedy_reward_per_minute,8.8,11.0,20.0,7.6843,20.0,27.6843,1,True,True,17.3157,7.2661,0.4182,5.7555,0.0091,0.0091,0.0094,0.0001,10,2026,Rodin College House -> Huntsman Hall -> Annenberg School of Communication
115,Rodin College House,Annenberg School of Communication,Power outlets,45.0,nearest,8.8,11.0,20.0,7.6843,20.0,27.6843,1,True,True,17.3157,7.2661,0.4182,5.7555,0.0069,0.0069,0.0076,0.0002,10,2026,Rodin College House -> Huntsman Hall -> Annenberg School of Communication
116,Rodin College House,Annenberg School of Communication,Power outlets,60.0,exact_dynamic_programming,19.8,19.8,0.0,11.3265,45.0,56.3265,2,True,True,3.6735,7.2661,4.0604,55.8814,0.1655,0.1676,0.1819,0.008,10,2026,Rodin College House -> Huntsman Hall -> Van Pelt Library -> Annenberg School of Communication
116,Rodin College House,Annenberg School of Communication,Power outlets,60.0,greedy_reward_per_minute,19.8,19.8,0.0,11.3265,45.0,56.3265,2,True,True,3.6735,7.2661,4.0604,55.8814,0.0127,0.0128,0.0133,0.0002,10,2026,Rodin College House -> Huntsman Hall -> Van Pelt Library -> Annenberg School of Communication
116,Rodin College House,Annenberg School of Communication,Power outlets,60.0,nearest,19.8,19.8,0.0,11.3265,45.0,56.3265,2,True,True,3.6735,7.2661,4.0604,55.8814,0.0089,0.009,0.0095,0.0003,10,2026,Rodin College House -> Huntsman Hall -> Van Pelt Library -> Annenberg School of Communication
117,Rodin College House,Annenberg School of Communication,Power outlets,90.0,exact_dynamic_programming,30.8,30.8,0.0,18.1404,65.0,83.1404,3,True,True,6.8596,7.2661,10.8743,149.658,0.2637,0.264,0.2691,0.0025,10,2026,Rodin College House -> Huntsman Hall -> Levine Hall -> Van Pelt Library -> Annenberg School of Communication
117,Rodin College House,Annenberg School of Communication,Power outlets,90.0,greedy_reward_per_minute,30.8,30.8,0.0,19.0481,65.0,84.0481,3,True,True,5.9519,7.2661,11.782,162.1503,0.0163,0.0162,0.0167,0.0002,10,2026,Rodin College House -> Huntsman Hall -> Van Pelt Library -> Levine Hall -> Annenberg School of Communication
117,Rodin College House,Annenberg School of Communication,Power outlets,90.0,nearest,28.6,30.8,7.1429,14.7473,70.0,84.7473,3,True,True,5.2527,7.2661,7.4812,102.9603,0.0107,0.0108,0.0112,0.0002,10,2026,Rodin College House -> Huntsman Hall -> Van Pelt Library -> Fisher Fine Arts Library -> Annenberg School of Communication
118,Rodin College House,Annenberg School of Communication,No preference,45.0,exact_dynamic_programming,9.0,9.0,0.0,10.2031,25.0,35.2031,1,True,True,9.7969,7.2661,2.937,40.4206,0.1464,0.1529,0.1922,0.0151,10,2026,Rodin College House -> Van Pelt Library -> Annenberg School of Communication
118,Rodin College House,Annenberg School of Communication,No preference,45.0,greedy_reward_per_minute,8.3,9.0,7.7778,7.6843,20.0,27.6843,1,True,True,17.3157,7.2661,0.4182,5.7555,0.0092,0.0093,0.01,0.0003,10,2026,Rodin College House -> Huntsman Hall -> Annenberg School of Communication
118,Rodin College House,Annenberg School of Communication,No preference,45.0,nearest,8.3,9.0,7.7778,7.6843,20.0,27.6843,1,True,True,17.3157,7.2661,0.4182,5.7555,0.0077,0.0077,0.0081,0.0002,10,2026,Rodin College House -> Huntsman Hall -> Annenberg School of Communication
119,Rodin College House,Annenberg School of Communication,No preference,60.0,exact_dynamic_programming,17.3,17.3,0.0,11.3265,45.0,56.3265,2,True,True,3.6735,7.2661,4.0604,55.8814,0.1612,0.1618,0.1671,0.0026,10,2026,Rodin College House -> Huntsman Hall -> Van Pelt Library -> Annenberg School of Communication
119,Rodin College House,Annenberg School of Communication,No preference,60.0,greedy_reward_per_minute,17.3,17.3,0.0,11.3265,45.0,56.3265,2,True,True,3.6735,7.2661,4.0604,55.8814,0.013,0.0131,0.0136,0.0003,10,2026,Rodin College House -> Huntsman Hall -> Van Pelt Library -> Annenberg School of Communication
119,Rodin College House,Annenberg School of Communication,No preference,60.0,nearest,17.3,17.3,0.0,11.3265,45.0,56.3265,2,True,True,3.6735,7.2661,4.0604,55.8814,0.009,0.009,0.0095,0.0002,10,2026,Rodin College House -> Huntsman Hall -> Van Pelt Library -> Annenberg School of Communication
120,Rodin College House,Annenberg School of Communication,No preference,90.0,exact_dynamic_programming,26.3,26.3,0.0,17.5903,70.0,87.5903,3,True,True,2.4097,7.2661,10.3242,142.0872,0.2648,0.2645,0.2678,0.0023,10,2026,Rodin College House -> Huntsman Hall -> Holman Biotech Commons -> Van Pelt Library -> Annenberg School of Communication
120,Rodin College House,Annenberg School of Communication,No preference,90.0,greedy_reward_per_minute,25.4,26.3,3.4221,16.2487,65.0,81.2487,3,True,True,8.7513,7.2661,8.9826,123.6234,0.0169,0.017,0.0188,0.0007,10,2026,Rodin College House -> Huntsman Hall -> Van Pelt Library -> Houston Hall -> Annenberg School of Communication
120,Rodin College House,Annenberg School of Communication,No preference,90.0,nearest,24.6,26.3,6.4639,14.7473,70.0,84.7473,3,True,True,5.2527,7.2661,7.4812,102.9603,0.0117,0.0116,0.0125,0.0005,10,2026,Rodin College House -> Huntsman Hall -> Van Pelt Library -> Fisher Fine Arts Library -> Annenberg School of Communication
121,Harnwell College House,Towne Building,Quiet,45.0,exact_dynamic_programming,11.0,11.0,0.0,12.1109,25.0,37.1109,1,True,True,7.8891,11.4164,0.6945,6.0834,0.0718,0.0723,0.0757,0.0015,10,2026,Harnwell College House -> Van Pelt Library -> Towne Building
121,Harnwell College House,Towne Building,Quiet,45.0,greedy_reward_per_minute,11.0,11.0,0.0,12.1109,25.0,37.1109,1,True,True,7.8891,11.4164,0.6945,6.0834,0.0085,0.0085,0.0089,0.0002,10,2026,Harnwell College House -> Van Pelt Library -> Towne Building
121,Harnwell College House,Towne Building,Quiet,45.0,nearest,4.8,11.0,56.3636,13.7861,20.0,33.7861,1,True,True,11.2139,11.4164,2.3697,20.757,0.0066,0.0066,0.007,0.0002,10,2026,Harnwell College House -> Huntsman Hall -> Towne Building
122,Harnwell College House,Towne Building,Quiet,60.0,exact_dynamic_programming,18.0,18.0,0.0,14.2849,45.0,59.2849,2,True,True,0.7151,11.4164,2.8685,25.1261,0.0824,0.0905,0.1625,0.0253,10,2026,Harnwell College House -> Van Pelt Library -> Levine Hall -> Towne Building
122,Harnwell College House,Towne Building,Quiet,60.0,greedy_reward_per_minute,18.0,18.0,0.0,14.2849,45.0,59.2849,2,True,True,0.7151,11.4164,2.8685,25.1261,0.0103,0.0103,0.0111,0.0003,10,2026,Harnwell College House -> Van Pelt Library -> Levine Hall -> Towne Building
122,Harnwell College House,Towne Building,Quiet,60.0,nearest,15.8,18.0,12.2222,13.7907,45.0,58.7907,2,True,True,1.2093,11.4164,2.3743,20.7973,0.0092,0.0187,0.0941,0.0267,10,2026,Harnwell College House -> Huntsman Hall -> Van Pelt Library -> Towne Building
123,Harnwell College House,Towne Building,Quiet,90.0,exact_dynamic_programming,28.8,28.8,0.0,15.5918,70.0,85.5918,3,True,True,4.4082,11.4164,4.1754,36.5737,0.1308,0.1316,0.138,0.0024,10,2026,Harnwell College House -> Van Pelt Library -> Fisher Fine Arts Library -> Levine Hall -> Towne Building
123,Harnwell College House,Towne Building,Quiet,90.0,greedy_reward_per_minute,28.8,28.8,0.0,15.5918,70.0,85.5918,3,True,True,4.4082,11.4164,4.1754,36.5737,0.014,0.0142,0.0152,0.0004,10,2026,Harnwell College House -> Van Pelt Library -> Fisher Fine Arts Library -> Levine Hall -> Towne Building
123,Harnwell College House,Towne Building,Quiet,90.0,nearest,26.6,28.8,7.6389,14.831,70.0,84.831,3,True,True,5.169,11.4164,3.4146,29.9096,0.0099,0.0099,0.0102,0.0002,10,2026,Harnwell College House -> Huntsman Hall -> Van Pelt Library -> Fisher Fine Arts Library -> Towne Building
124,Harnwell College House,Towne Building,Collaborative,45.0,exact_dynamic_programming,10.8,10.8,0.0,13.7861,20.0,33.7861,1,True,True,11.2139,11.4164,2.3697,20.757,0.0717,0.0717,0.0726,0.0006,10,2026,Harnwell College House -> Huntsman Hall -> Towne Building
124,Harnwell College House,Towne Building,Collaborative,45.0,greedy_reward_per_minute,10.6,10.8,1.8519,13.2673,20.0,33.2673,1,True,True,11.7327,11.4164,1.8509,16.2126,0.0085,0.0085,0.0088,0.0001,10,2026,Harnwell College House -> Houston Hall -> Towne Building
124,Harnwell College House,Towne Building,Collaborative,45.0,nearest,10.8,10.8,0.0,13.7861,20.0,33.7861,1,True,True,11.2139,11.4164,2.3697,20.757,0.0067,0.0067,0.007,0.0002,10,2026,Harnwell College House -> Huntsman Hall -> Towne Building
125,Harnwell College House,Towne Building,Collaborative,60.0,exact_dynamic_programming,21.4,21.4,0.0,16.0282,40.0,56.0282,2,True,True,3.9718,11.4164,4.6118,40.3963,0.0806,0.0813,0.0876,0.0024,10,2026,Harnwell College House -> Huntsman Hall -> Houston Hall -> Towne Building
125,Harnwell College House,Towne Building,Collaborative,60.0,greedy_reward_per_minute,19.6,21.4,8.4112,15.7079,40.0,55.7079,2,True,True,4.2921,11.4164,4.2915,37.5907,0.0109,0.0113,0.0133,0.001,10,2026,Harnwell College House -> Houston Hall -> Levine Hall -> Towne Building
125,Harnwell College House,Towne Building,Collaborative,60.0,nearest,17.8,21.4,16.8224,13.7907,45.0,58.7907,2,True,True,1.2093,11.4164,2.3743,20.7973,0.0084,0.0085,0.0087,0.0001,10,2026,Harnwell College House -> Huntsman Hall -> Van Pelt Library -> Towne Building
126,Harnwell College House,Towne Building,Collaborative,90.0,exact_dynamic_programming,30.4,30.4,0.0,18.4688,60.0,78.4688,3,True,True,11.5312,11.4164,7.0524,61.7743,0.1319,0.1351,0.1461,0.0065,10,2026,Harnwell College House -> Huntsman Hall -> Houston Hall -> Levine Hall -> Towne Building
126,Harnwell College House,Towne Building,Collaborative,90.0,greedy_reward_per_minute,30.4,30.4,0.0,29.9332,60.0,89.9332,3,True,True,0.0668,11.4164,18.5168,162.1947,0.0146,0.015,0.0189,0.0014,10,2026,Harnwell College House -> Houston Hall -> Levine Hall -> Huntsman Hall -> Towne Building
126,Harnwell College House,Towne Building,Collaborative,90.0,nearest,22.6,30.4,25.6579,14.831,70.0,84.831,3,True,True,5.169,11.4164,3.4146,29.9096,0.0102,0.0102,0.0108,0.0003,10,2026,Harnwell College House -> Huntsman Hall -> Van Pelt Library -> Fisher Fine Arts Library -> Towne Building
127,Harnwell College House,Towne Building,Coffee nearby,45.0,exact_dynamic_programming,10.6,10.6,0.0,13.2673,20.0,33.2673,1,True,True,11.7327,11.4164,1.8509,16.2126,0.0711,0.0721,0.0773,0.0021,10,2026,Harnwell College House -> Houston Hall -> Towne Building
127,Harnwell College House,Towne Building,Coffee nearby,45.0,greedy_reward_per_minute,10.6,10.6,0.0,13.2673,20.0,33.2673,1,True,True,11.7327,11.4164,1.8509,16.2126,0.0085,0.0086,0.009,0.0002,10,2026,Harnwell College House -> Houston Hall -> Towne Building
127,Harnwell College House,Towne Building,Coffee nearby,45.0,nearest,8.8,10.6,16.9811,13.7861,20.0,33.7861,1,True,True,11.2139,11.4164,2.3697,20.757,0.0066,0.0066,0.007,0.0002,10,2026,Harnwell College House -> Huntsman Hall -> Towne Building
128,Harnwell College House,Towne Building,Coffee nearby,60.0,exact_dynamic_programming,19.4,19.4,0.0,16.0282,40.0,56.0282,2,True,True,3.9718,11.4164,4.6118,40.3963,0.0815,0.0818,0.0864,0.0019,10,2026,Harnwell College House -> Huntsman Hall -> Houston Hall -> Towne Building
128,Harnwell College House,Towne Building,Coffee nearby,60.0,greedy_reward_per_minute,17.6,19.4,9.2784,15.7079,40.0,55.7079,2,True,True,4.2921,11.4164,4.2915,37.5907,0.0107,0.0108,0.0118,0.0004,10,2026,Harnwell College House -> Houston Hall -> Levine Hall -> Towne Building
128,Harnwell College House,Towne Building,Coffee nearby,60.0,nearest,15.8,19.4,18.5567,13.7907,45.0,58.7907,2,True,True,1.2093,11.4164,2.3743,20.7973,0.0084,0.0084,0.0088,0.0002,10,2026,Harnwell College House -> Huntsman Hall -> Van Pelt Library -> Towne Building
129,Harnwell College House,Towne Building,Coffee nearby,90.0,exact_dynamic_programming,26.4,26.4,0.0,18.4688,60.0,78.4688,3,True,True,11.5312,11.4164,7.0524,61.7743,0.135,0.138,0.1682,0.0112,10,2026,Harnwell College House -> Huntsman Hall -> Houston Hall -> Levine Hall -> Towne Building
129,Harnwell College House,Towne Building,Coffee nearby,90.0,greedy_reward_per_minute,26.4,26.4,0.0,29.9332,60.0,89.9332,3,True,True,0.0668,11.4164,18.5168,162.1947,0.0165,0.0192,0.0323,0.0064,10,2026,Harnwell College House -> Houston Hall -> Levine Hall -> Huntsman Hall -> Towne Building
129,Harnwell College House,Towne Building,Coffee nearby,90.0,nearest,20.6,26.4,21.9697,14.831,70.0,84.831,3,True,True,5.169,11.4164,3.4146,29.9096,0.0111,0.0112,0.0121,0.0004,10,2026,Harnwell College House -> Huntsman Hall -> Van Pelt Library -> Fisher Fine Arts Library -> Towne Building
130,Harnwell College House,Towne Building,Power outlets,45.0,exact_dynamic_programming,11.0,11.0,0.0,13.8307,20.0,33.8307,1,True,True,11.1693,11.4164,2.4143,21.1476,0.0723,0.0733,0.0818,0.003,10,2026,Harnwell College House -> Levine Hall -> Towne Building
130,Harnwell College House,Towne Building,Power outlets,45.0,greedy_reward_per_minute,11.0,11.0,0.0,13.8307,20.0,33.8307,1,True,True,11.1693,11.4164,2.4143,21.1476,0.0088,0.0088,0.0091,0.0002,10,2026,Harnwell College House -> Levine Hall -> Towne Building
130,Harnwell College House,Towne Building,Power outlets,45.0,nearest,8.8,11.0,20.0,13.7861,20.0,33.7861,1,True,True,11.2139,11.4164,2.3697,20.757,0.0067,0.0068,0.007,0.0002,10,2026,Harnwell College House -> Huntsman Hall -> Towne Building
131,Harnwell College House,Towne Building,Power outlets,60.0,exact_dynamic_programming,22.0,22.0,0.0,14.2849,45.0,59.2849,2,True,True,0.7151,11.4164,2.8685,25.1261,0.0823,0.0826,0.0893,0.0025,10,2026,Harnwell College House -> Van Pelt Library -> Levine Hall -> Towne Building
131,Harnwell College House,Towne Building,Power outlets,60.0,greedy_reward_per_minute,11.0,22.0,50.0,13.8307,20.0,33.8307,1,True,True,26.1693,11.4164,2.4143,21.1476,0.0086,0.0086,0.0091,0.0002,10,2026,Harnwell College House -> Levine Hall -> Towne Building
131,Harnwell College House,Towne Building,Power outlets,60.0,nearest,19.8,22.0,10.0,13.7907,45.0,58.7907,2,True,True,1.2093,11.4164,2.3743,20.7973,0.01,0.0115,0.0253,0.0049,10,2026,Harnwell College House -> Huntsman Hall -> Van Pelt Library -> Towne Building
132,Harnwell College House,Towne Building,Power outlets,90.0,exact_dynamic_programming,33.0,33.0,0.0,17.6996,70.0,87.6996,3,True,True,2.3004,11.4164,6.2832,55.0366,0.134,0.1408,0.1985,0.0207,10,2026,Harnwell College House -> Holman Biotech Commons -> Van Pelt Library -> Levine Hall -> Towne Building
132,Harnwell College House,Towne Building,Power outlets,90.0,greedy_reward_per_minute,28.6,33.0,13.3333,22.5988,65.0,87.5988,3,True,True,2.4012,11.4164,11.1824,97.9503,0.0137,0.0137,0.014,0.0002,10,2026,Harnwell College House -> Levine Hall -> Van Pelt Library -> Houston Hall -> Towne Building
132,Harnwell College House,Towne Building,Power outlets,90.0,nearest,28.6,33.0,13.3333,14.831,70.0,84.831,3,True,True,5.169,11.4164,3.4146,29.9096,0.0101,0.0101,0.0104,0.0002,10,2026,Harnwell College House -> Huntsman Hall -> Van Pelt Library -> Fisher Fine Arts Library -> Towne Building
133,Harnwell College House,Towne Building,No preference,45.0,exact_dynamic_programming,9.0,9.0,0.0,12.1109,25.0,37.1109,1,True,True,7.8891,11.4164,0.6945,6.0834,0.0723,0.0725,0.0755,0.0013,10,2026,Harnwell College House -> Van Pelt Library -> Towne Building
